Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Canada,CAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.80000000000000E+00,7.70000000000000E+00,7.70000000000000E+00,7.80000000000000E+00,7.50000000000000E+00,7.60000000000000E+00,7.50000000000000E+00,7.40000000000000E+00,7.40000000000000E+00,7.30000000000000E+00,7.30000000000000E+00,7.30000000000000E+00,7.40000000000000E+00,7.40000000000000E+00,7.40000000000000E+00,7.30000000000000E+00,7.20000000000000E+00,7.10000000000000E+00,7.10000000000000E+00,7.00000000000000E+00,7.10000000000000E+00,7.00000000000000E+00,7.10000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.20000000000000E+00,7.20000000000000E+00,7.30000000000000E+00,7.30000000000000E+00,7.30000000000000E+00,7.20000000000000E+00,6.90000000000000E+00,6.80000000000000E+00,7.20000000000000E+00,7.10000000000000E+00,7.30000000000000E+00,7.20000000000000E+00,7.20000000000000E+00,7.30000000000000E+00,7.10000000000000E+00,7.10000000000000E+00,7.10000000000000E+00,7.20000000000000E+00,7.25000000000000E+00,7.10000000000000E+00,7.05000000000000E+00,7.15000000000000E+00,7.25000000000000E+00,7.40000000000000E+00,7.50400000000000E+00,,
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2.29456881421577E+03,2.23129382374780E+03,2.25523004413036E+03,2.35483912197975E+03,2.52951817905410E+03,2.73958584928189E+03,3.01070590757947E+03,3.17307619352225E+03,3.41106015434457E+03,3.70399040525529E+03,4.04726845485569E+03,4.50318074500726E+03,5.04848194303266E+03,5.76426110703231E+03,6.91588934284550E+03,7.35426835769756E+03,8.62461397225931E+03,8.73167891661476E+03,8.93129345460492E+03,9.83107937063172E+03,1.09337315638172E+04,1.20750245958394E+04,1.22173734337922E+04,1.31131689308021E+04,1.35063715403926E+04,1.37115155993565E+04,1.40767523440655E+04,1.58768424072512E+04,1.85226583709965E+04,2.02897663725305E+04,2.09680411527610E+04,2.12343758233987E+04,2.03204737093002E+04,1.95490170997903E+04,1.93904853731396E+04,2.01170996076457E+04,2.06849457847644E+04,2.12602868099547E+04,2.03903884480615E+04,2.16813793050069E+04,2.35595036897592E+04,2.30173687489828E+04,2.34252264265171E+04,2.73353088285250E+04,3.10119112211881E+04,3.50878925933298E+04,3.92499982239973E+04,4.32455899186279E+04,4.50996133672904E+04,3.96557940423275E+04,4.62120294743137E+04,5.03454348923126E+04,
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.11938696476584E+00,5.14293939956734E+00,3.24053891560001E+00,4.70626113926281E+00,4.72361189192019E+00,4.61786458943145E+00,1.08005791223495E+00,3.61012910327506E+00,3.83838011857607E+00,1.15945396023174E+00,2.57103434950400E+00,3.77695236298801E+00,5.16734456283132E+00,1.84847056767754E+00,-8.50843703390609E-02,3.81710223032570E+00,2.24956577766761E+00,2.91561232116186E+00,2.77444191463634E+00,8.49910561999764E-01,2.22699673455178E+00,-4.02306310155701E+00,1.69288776367813E+00,4.80169273018083E+00,3.81071243363237E+00,1.39673127685087E+00,2.89458943425458E+00,3.62789527775358E+00,8.05319507049134E-01,-1.29233103363410E+00,-3.41518499826260E+00,-3.55401255463761E-01,1.22472498112258E+00,3.80161145404414E+00,1.96052886837946E+00,5.30072284876738E-01,3.13003454333449E+00,3.20023957632378E+00,4.66222754987471E+00,4.30817060529239E+00,7.61440851731294E-01,2.00529088944651E+00,8.71140709868669E-01,2.09183906217916E+00,2.00837892320097E+00,1.98951026225997E+00,1.10241277945202E+00,-4.87915607720794E-01,-3.95335318596639E+00,2.01575773047075E+00,1.40007164014835E+00,
Canada,CAN,GNI (current US$),NY.GNP.MKTP.CD,4.04617216926468E+10,4.00572977893794E+10,4.12597533989841E+10,4.38730140646741E+10,4.80437511444612E+10,5.29923862640368E+10,5.93243104523502E+10,6.36226281194260E+10,6.96348048125117E+10,7.68143774066169E+10,8.50205761316872E+10,9.60299069122599E+10,1.09544398424083E+11,1.27129287071293E+11,1.55141104294479E+11,1.68076091230830E+11,1.99169371196755E+11,2.03375646450400E+11,2.09333742438853E+11,2.32150418302885E+11,2.61581423195347E+11,2.90545500041705E+11,2.97163005592932E+11,3.23880233690360E+11,3.36197976990194E+11,3.44663493225925E+11,3.56311622885930E+11,4.08479638009050E+11,4.82077679369465E+11,5.36473817567568E+11,5.61773225917038E+11,5.78260452125338E+11,5.58519897410441E+11,5.44155491822339E+11,5.43994581136497E+11,5.69714368988633E+11,5.92984231756509E+11,6.17527805864510E+11,5.96260869565217E+11,6.38896816315542E+11,7.06043364083227E+11,6.95180139462810E+11,7.16266488243166E+11,8.45467846691885E+11,9.72006579453044E+11,1.11251155344293E+12,1.26605839416058E+12,1.40585885857928E+12,1.48369320737742E+12,1.31685329367509E+12,1.54965217764036E+12,1.70554545454545E+12,
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,7.11331707317073E+01,7.13460975609756E+01,7.13670731707317E+01,7.13807317073171E+01,7.17763414634146E+01,7.18721951219512E+01,7.20043902439024E+01,7.22078048780488E+01,7.23534146341463E+01,7.25014634146341E+01,7.27004878048781E+01,7.30292682926829E+01,7.29339024390244E+01,7.31626829268293E+01,7.32375609756098E+01,7.35217073170732E+01,7.38560975609756E+01,7.42156097560976E+01,7.45297560975610E+01,7.48663414634146E+01,7.50780487804878E+01,7.54785365853659E+01,7.56804878048781E+01,7.60363414634146E+01,7.63175609756098E+01,7.63034146341464E+01,7.64400000000000E+01,7.67395121951220E+01,7.68092682926829E+01,7.70656097560976E+01,7.73770731707317E+01,7.75534146341463E+01,7.73207317073171E+01,7.76851219512195E+01,7.78619512195122E+01,7.79775609756098E+01,7.82304878048781E+01,7.84804878048781E+01,7.86624390243902E+01,7.88829268292683E+01,7.92365853658537E+01,7.94878048780488E+01,7.95902439024390E+01,7.98390243902439E+01,8.01414634146341E+01,8.02926829268293E+01,8.06439024390244E+01,8.08043902439024E+01,8.09648780487805E+01,8.06617804878049E+01,8.07978048780488E+01,,
Cape Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,CPV,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,5.56800000000000E+03,6.18200000000000E+03,8.04000000000000E+03,5.38400000000000E+03,4.55600000000000E+03,4.34900000000000E+03,4.09300000000000E+03,1.51900000000000E+03,,5.47000000000000E+02,,,,6.41000000000000E+02,,,,8.32000000000000E+02,8.93000000000000E+02,4.67000000000000E+02,,8.91000000000000E+02,1.05300000000000E+03,1.15500000000000E+03,1.94700000000000E+03,2.82200000000000E+03,3.69600000000000E+03,4.50300000000000E+03,4.53200000000000E+03,4.23500000000000E+03,,
Cape Verde,CPV,CO2 emissions (kg per 2000 US$ of GDP),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,7.20292786197472E-01,1.81134769114951E-01,1.95731384687631E-01,1.78716257238249E-01,3.96063246272004E-01,3.64557841598444E-01,2.46526554664361E-01,3.24970813704513E-01,2.78713941292392E-01,2.90057978696796E-01,3.14251724419573E-01,3.22812779895398E-01,3.50868609729963E-01,3.26965768014671E-01,3.27618078392535E-01,3.14944543415838E-01,3.61840284340775E-01,3.45005921096474E-01,3.42712490627683E-01,3.42849117082143E-01,3.46824216393030E-01,3.65211773008852E-01,4.07744915755461E-01,4.01130550302219E-01,4.01391454747805E-01,4.18688292741484E-01,3.99142607089427E-01,3.71741760795014E-01,3.45928943673958E-01,,,,
Cape Verde,CPV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.00110000000000E+01,1.95350000000000E+01,1.90560000000000E+01,1.85780000000000E+01,1.81030000000000E+01,1.76230000000000E+01,1.71240000000000E+01,1.65950000000000E+01,1.60360000000000E+01,1.54530000000000E+01,1.48620000000000E+01,1.42810000000000E+01,1.37300000000000E+01,1.32240000000000E+01,1.27710000000000E+01,1.23730000000000E+01,1.20270000000000E+01,1.17180000000000E+01,1.14320000000000E+01,1.11650000000000E+01,1.09090000000000E+01,1.06630000000000E+01,1.04250000000000E+01,1.01930000000000E+01,9.96400000000000E+00,9.73300000000000E+00,9.49800000000000E+00,9.25900000000000E+00,9.01500000000000E+00,8.76700000000000E+00,8.51600000000000E+00,8.26300000000000E+00,8.01100000000000E+00,7.76400000000000E+00,7.52200000000000E+00,7.28600000000000E+00,7.05600000000000E+00,6.83100000000000E+00,6.61200000000000E+00,6.40200000000000E+00,6.20000000000000E+00,6.00700000000000E+00,5.82500000000000E+00,5.65800000000000E+00,5.51000000000000E+00,5.38800000000000E+00,5.30200000000000E+00,5.25400000000000E+00,5.24200000000000E+00,5.26300000000000E+00,5.30800000000000E+00,5.36500000000000E+00,
Cape Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,4.74081978945684E+02,4.60690680688984E+02,4.56252663903249E+02,4.39035665853309E+02,4.09285295862533E+02,4.19288041660434E+02,5.72913253698478E+02,7.00229106377151E+02,7.79999057909449E+02,7.80538846275762E+02,8.81453067380319E+02,8.99262090671901E+02,9.79255678725360E+02,1.30840774027251E+03,1.05577667256262E+03,1.23345721663169E+03,1.24201213341234E+03,1.18822227104695E+03,1.23909506831159E+03,1.38003042944764E+03,1.23325752260653E+03,1.26495016063750E+03,1.37159254122846E+03,1.76936757341846E+03,1.98018463821144E+03,2.05542798584824E+03,2.31646928441021E+03,2.75599392139761E+03,3.20439075988221E+03,3.25622633247153E+03,3.34487220954099E+03,3.79782900082028E+03,
Cape Verde,CPV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,7.48790515124045E+00,9.92573847945494E-01,7.02761696526153E+00,1.48276742733893E+00,6.68377008059697E+00,1.54404201175265E+00,3.31833766151261E+00,5.09252993481357E+00,4.52913509691743E+00,-9.03968358397492E-01,-7.31397324581835E-01,4.81296615193244E-01,4.42088939950776E+00,4.07484214167665E+00,4.81203088175646E+00,4.25983147600806E+00,5.36433582482981E+00,6.27408223536594E+00,9.75600457809509E+00,5.31413686331128E+00,4.26379586556426E+00,3.50491820473991E+00,3.02410996606190E+00,2.77137322616028E+00,5.14704097898205E+00,8.90186375730462E+00,7.57936653430011E+00,5.25020210595837E+00,2.81605971406651E+00,4.28098846308454E+00,4.08352239762245E+00,
Cape Verde,CPV,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,1.38856701442878E+08,1.39991785553664E+08,1.36158546522499E+08,1.31601795613636E+08,1.27523195966546E+08,1.33652053428329E+08,1.87959833312616E+08,2.35030170308653E+08,2.65056605746770E+08,2.70668649093286E+08,3.09176369991602E+08,3.21024263094042E+08,3.58442264733529E+08,4.91380498644083E+08,4.06239075085855E+08,4.84576531844610E+08,4.97578136994104E+08,4.87022137929003E+08,5.16378634326442E+08,5.83542586378365E+08,5.25174110958296E+08,5.56963791616351E+08,6.06246148988276E+08,7.99436988311672E+08,9.06125354674388E+08,9.38319881232312E+08,1.06292939010030E+09,1.29981214279175E+09,1.51463553144073E+09,1.55746558430125E+09,1.58588858168807E+09,1.84626263952009E+09,
Cape Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,4.86720000000000E+01,4.89037804878049E+01,4.91239512195122E+01,4.93410243902439E+01,4.95701707317073E+01,4.98411463414634E+01,5.01907804878049E+01,5.06387317073171E+01,5.11940243902439E+01,5.18530487804878E+01,5.25990243902439E+01,5.34050975609756E+01,5.42333902439024E+01,5.50495365853659E+01,5.58353414634146E+01,5.65782439024390E+01,5.72783170731707E+01,5.79487804878049E+01,5.85987804878049E+01,5.92298292682927E+01,5.98433414634146E+01,6.04391951219512E+01,6.10173170731707E+01,6.15797073170732E+01,6.21265121951220E+01,6.26583170731707E+01,6.31733170731707E+01,6.36721951219512E+01,6.41561951219512E+01,6.46254878048781E+01,6.50802195121951E+01,6.55195121951220E+01,6.59453170731707E+01,6.63601219512195E+01,6.67704390243903E+01,6.71823170731707E+01,6.76031951219512E+01,6.80370487804878E+01,6.84878048780488E+01,6.89563902439024E+01,6.94482682926829E+01,6.99698536585366E+01,7.05136585365854E+01,7.10676341463415E+01,7.16177804878049E+01,7.21406585365854E+01,7.26103414634146E+01,7.30108536585366E+01,7.33361951219512E+01,7.35868048780488E+01,7.37740487804878E+01,7.39167804878049E+01,
Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,CO2 emissions (kg per 2000 US$ of GDP),EN.ATM.CO2E.KD.GD,,,,,,,8.17450414613426E-01,9.37740840000159E-01,8.83530989312464E-01,8.87573952464627E-01,1.18681960514979E+00,1.39005268596460E+00,1.30891368832603E+00,1.57907301022236E+00,1.57553592942864E+00,1.70926528453994E+00,1.88436716679174E+00,2.01268769376370E+00,1.82004638772103E+00,1.75415047483060E+00,1.75431350007399E+00,1.46030208658910E+00,1.38877498455878E+00,1.28723498984563E+00,1.28964030350409E+00,1.43917883018408E+00,1.23909007361940E+00,1.27685935228057E+00,1.16092037114320E+00,1.22240080556194E+00,1.28685114913957E+00,1.44872637051948E+00,1.43770898935244E+00,1.25440583208723E+00,1.34345018407141E+00,1.39875298723088E+00,1.41007685127698E+00,1.31775195554334E+00,1.26471274717140E+00,1.34668289773368E+00,1.37365021224966E+00,1.38399810341813E+00,1.38613307400111E+00,1.33891945426123E+00,1.39704333776939E+00,1.32768728150457E+00,1.38362957183533E+00,1.46100324403521E+00,1.71672733009160E+00,,,,
Caribbean small states,CSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1.02886596147836E+01,1.00352688465713E+01,9.78636436695728E+00,9.55976937314805E+00,9.35937305504939E+00,9.16220916642023E+00,9.02357098164602E+00,8.87600609845886E+00,8.73343151993773E+00,8.59341468876467E+00,8.51201242903662E+00,8.28827841775092E+00,8.15863069727972E+00,8.01552257245885E+00,7.92004426341062E+00,7.80836839111468E+00,7.73530298775106E+00,7.66539182228048E+00,7.55690686531321E+00,7.52425257443768E+00,7.48917026153336E+00,7.44377397287164E+00,7.46953968135502E+00,7.41921843059056E+00,7.43287337169883E+00,7.43565174952968E+00,7.44921759530129E+00,7.45438084880176E+00,7.47812192209572E+00,7.52063091623512E+00,6.93541281428949E+00,6.72905360719560E+00,6.66176216784914E+00,6.73322533673782E+00,6.63851944812271E+00,6.92171882726882E+00,7.13991757616620E+00,6.77836066586768E+00,6.93685172283724E+00,7.13136001727364E+00,6.90492112345619E+00,6.87408149419698E+00,6.97063558311005E+00,6.88630105002405E+00,6.87654342480645E+00,6.90611498586677E+00,6.64942612169522E+00,6.69093832590247E+00,6.63434558236838E+00,6.68389525321306E+00,6.66937870445898E+00,,
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,4.46649304540759E+02,4.74300715228350E+02,4.91293552529005E+02,5.14153607803754E+02,5.43840464518617E+02,5.75449382410402E+02,6.13768058252389E+02,6.49134413692757E+02,6.35784164869485E+02,6.82703488915066E+02,7.43382562516097E+02,8.00264421222099E+02,9.19418944093089E+02,1.00058768603894E+03,1.28216596411865E+03,1.48781567258682E+03,1.51726438075897E+03,1.74027865268155E+03,1.76516513945121E+03,2.00467610541939E+03,2.43748159992763E+03,2.63309157369370E+03,2.88812639792195E+03,2.91998200666829E+03,2.73957030946939E+03,2.67315868705676E+03,2.40696103435836E+03,2.56934462970065E+03,2.71163623242874E+03,2.73139255951477E+03,2.90166784724320E+03,2.85587099319322E+03,2.78232427438119E+03,2.86811219595594E+03,3.01838494266311E+03,3.29347704899470E+03,3.55567034048616E+03,3.96060789192805E+03,4.29589933425478E+03,4.53639823189698E+03,4.90233075376965E+03,5.00123841632757E+03,5.21809305007470E+03,5.58462699916564E+03,6.03323654223524E+03,6.87519091840751E+03,7.69181389192032E+03,8.51876473344022E+03,9.61319664574087E+03,8.14011772326823E+03,8.67162787345939E+03,9.02922934521034E+03,
Caribbean small states,CSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,2.32014405320120E+00,4.37538320642136E+00,4.04473871291373E+00,4.06215215803134E+00,8.96439710512027E-01,7.28522189775308E+00,-1.54455123955599E+00,-4.57138605515226E+00,-2.15719555542613E+00,-1.11663399768976E+00,2.95007639755474E+00,5.18966796548209E+00,3.85338625057365E+00,2.28255680807450E+00,-4.24963031995020E-01,8.17667480215519E-01,-3.51272636575938E+00,-4.33418453262874E-01,-1.80292276545050E+00,5.48629069157712E-01,1.14117684839712E+00,1.71100308425713E+00,4.01683358945375E+00,9.48226218966511E-01,8.26497998380816E-01,-1.01699970858846E+00,2.23634308297814E+00,1.83284371788062E+00,2.00134474169123E+00,1.56067118939878E+00,1.11501649929238E+00,2.07820509558994E+00,2.94962395731231E+00,2.62246194067444E+00,1.06071846989791E+00,2.49755885950968E+00,5.47278194073874E+00,3.28162985644904E+00,2.84731352978670E+00,6.00073368121166E+00,1.56639581085420E+00,2.38723499731464E-02,-4.14168072572161E+00,-5.46595749006144E-01,-4.38915422097381E-01,
Caribbean small states,CSS,GNI (current US$),NY.GNP.MKTP.CD,1.76068822940814E+09,1.89522044509049E+09,1.98114906467554E+09,2.13935301423396E+09,2.30269252880080E+09,2.50088252488601E+09,2.64786060388502E+09,2.85147295378883E+09,2.82776686901506E+09,3.08333524243590E+09,3.43785799747991E+09,3.72712541254916E+09,4.43418596639735E+09,4.87049208986035E+09,6.27820063234123E+09,7.61724372847271E+09,7.68980495524963E+09,8.83607947235171E+09,9.14334343039828E+09,1.02604412864128E+10,1.27184320115406E+10,1.41481678713214E+10,1.59200606428189E+10,1.60899064606004E+10,1.49962711316776E+10,1.46856650230128E+10,1.32557591942599E+10,1.41861241690948E+10,1.50488563726335E+10,1.51964869917152E+10,1.62015551311266E+10,1.60051681876193E+10,1.59202216739965E+10,1.67687396293558E+10,1.75516622296832E+10,1.99183875109479E+10,2.21491328146390E+10,2.40380048926954E+10,2.65321348345281E+10,2.77639825266330E+10,3.01479257024227E+10,3.08941025367846E+10,3.24283005524697E+10,3.48805597960469E+10,3.82461674794386E+10,4.40737318495891E+10,4.92252855715773E+10,5.49400715843170E+10,6.30277136643016E+10,5.35987818378094E+10,5.69110605567350E+10,,
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,6.16193592615783E+01,6.21019606998703E+01,6.25480572852483E+01,6.29455099541293E+01,6.32975744663096E+01,6.36101221363899E+01,6.38922792961520E+01,6.41557757491590E+01,6.44130853021568E+01,6.46746535036746E+01,6.49710860925855E+01,6.52244469073481E+01,6.55068363233887E+01,6.57852267479304E+01,6.60553246186229E+01,6.63183891892178E+01,6.65780970600065E+01,6.68380537383698E+01,6.71000400095720E+01,6.73650254650988E+01,6.76289948455472E+01,6.78815398161135E+01,6.81798135723763E+01,6.83274381107462E+01,6.85068449134738E+01,6.86495422608845E+01,6.87583083951431E+01,6.89025404909241E+01,6.89006940329421E+01,6.89525572496680E+01,6.89962707649554E+01,6.90427338429731E+01,6.91817673930296E+01,6.91140021951624E+01,6.91696470646104E+01,6.92024148104783E+01,6.92655186557852E+01,6.94797060288194E+01,6.94091968740713E+01,6.94930845978751E+01,6.95989484580921E+01,6.98145893962818E+01,7.01342110092317E+01,7.02090414498238E+01,7.04496991663126E+01,7.07163103156148E+01,7.10276492096621E+01,7.13318481892250E+01,7.16258075102052E+01,7.19023609067180E+01,7.21577904401622E+01,,
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22000000000000E+02,1.09000000000000E+02,9.00000000000000E+00,2.19000000000000E+02,,5.59000000000000E+02,8.72000000000000E+02,7.04000000000000E+02,5.38000000000000E+02,6.69000000000000E+02,,,,
Cayman Islands,CYM,CO2 emissions (kg per 2000 US$ of GDP),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90000000000000E+00,,2.90000000000000E+00,2.80000000000000E+00,,
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96939242439150E+04,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39532034814118E-01,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,1.36359000000000E+05,1.33286000000000E+05,1.30929000000000E+05,,,,1.56914000000000E+05,1.61610000000000E+05,,,1.58052000000000E+05,1.56956000000000E+05,1.55681000000000E+05,,,1.59033000000000E+05,2.08202000000000E+05,2.24609000000000E+05,2.30938000000000E+05,1.96396000000000E+05,2.22177000000000E+05,,,,,,,,,,,,,,3.17951000000000E+05,3.21219000000000E+05,2.71396000000000E+05,2.14164000000000E+05,2.13116000000000E+05,1.98386000000000E+05,,
Central African Republic,CAF,CO2 emissions (kg per 2000 US$ of GDP),EN.ATM.CO2E.KD.GD,1.64507109330218E-01,1.56742922726380E-01,1.35656911785795E-01,1.36623170791326E-01,1.33838839588028E-01,1.59099034421097E-01,1.51492780643464E-01,1.57309465750893E-01,3.10262239231238E-01,2.95511558152358E-01,3.22748022054076E-01,2.79948526103724E-01,2.57554660354521E-01,2.41789781429350E-01,1.60196791661671E-01,1.44110224357077E-01,1.70856119749385E-01,1.64591311811556E-01,1.85856930725416E-01,1.33387959783678E-01,1.44629177591950E-01,1.87421622698005E-01,1.83401747447162E-01,2.04742661798306E-01,1.91686378794163E-01,1.97938610282177E-01,1.91101077137929E-01,3.24389344536537E-01,2.82998387584585E-01,2.99535811769223E-01,2.43087320505069E-01,2.53490906611315E-01,2.85405494994819E-01,2.94094611795182E-01,2.94145170551823E-01,2.74389145703251E-01,2.85822030796377E-01,2.84159478625147E-01,2.75454328351105E-01,2.81522698717874E-01,2.79015383244838E-01,2.55416021401273E-01,2.56912766937648E-01,2.65594383343178E-01,2.62964735983344E-01,2.56801499983735E-01,2.62862807064275E-01,2.57211607116612E-01,2.59477466684846E-01,,,,
Central African Republic,CAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.79750000000000E+01,2.75520000000000E+01,2.71170000000000E+01,2.66640000000000E+01,2.61910000000000E+01,2.56890000000000E+01,2.51510000000000E+01,2.45770000000000E+01,2.39720000000000E+01,2.33400000000000E+01,2.26880000000000E+01,2.20230000000000E+01,2.13570000000000E+01,2.07030000000000E+01,2.00750000000000E+01,1.94850000000000E+01,1.89420000000000E+01,1.84500000000000E+01,1.80120000000000E+01,1.76330000000000E+01,1.73180000000000E+01,1.70700000000000E+01,1.68820000000000E+01,1.67510000000000E+01,1.66700000000000E+01,1.66350000000000E+01,1.66390000000000E+01,1.66770000000000E+01,1.67450000000000E+01,1.68420000000000E+01,1.69760000000000E+01,1.71590000000000E+01,1.73950000000000E+01,1.76790000000000E+01,1.79990000000000E+01,1.83400000000000E+01,1.86830000000000E+01,1.90070000000000E+01,1.92870000000000E+01,1.95030000000000E+01,1.96310000000000E+01,1.96550000000000E+01,1.95760000000000E+01,1.94010000000000E+01,1.91360000000000E+01,1.87890000000000E+01,1.83740000000000E+01,1.79110000000000E+01,1.74230000000000E+01,1.69300000000000E+01,1.64470000000000E+01,1.59850000000000E+01,
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,7.45959229076476E+01,8.05203101155805E+01,7.99676250084432E+01,8.15873841232130E+01,8.78583477465986E+01,9.06415449071827E+01,9.33807800081904E+01,9.49771793558253E+01,1.09547265773927E+02,1.05029260057466E+02,1.02926923179728E+02,1.07350445106327E+02,1.20954806184062E+02,1.39972706344832E+02,1.42409731132031E+02,1.87701370804718E+02,2.18850759505199E+02,2.40627959449918E+02,2.82866651570363E+02,3.16588852473312E+02,3.50562873516420E+02,2.96956784821911E+02,3.10352798394692E+02,2.65050025439756E+02,2.49363174137367E+02,3.29262594037806E+02,4.16379806165178E+02,4.40690179511583E+02,4.56908821205992E+02,4.42273486904198E+02,5.06856560947388E+02,4.66964157992146E+02,4.64885249162209E+02,4.10265744656053E+02,2.62666807665355E+02,3.37140933564045E+02,3.14132378600073E+02,2.87961301424831E+02,2.94191306206922E+02,2.89438498831587E+02,2.59188252720595E+02,2.56838055540081E+02,2.72110335915659E+02,2.92850813726348E+02,3.21237717852385E+02,3.36009857186068E+02,3.61310775154213E+02,4.07682026953956E+02,4.67909887504824E+02,4.58567205348675E+02,4.50971334458204E+02,4.82716131693584E+02,
Central African Republic,CAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.18770784307591E+00,-5.41017874103933E+00,-2.52989504476373E+00,1.38558165326558E-01,-1.03080594667402E+00,-1.39088983066617E+00,2.50326606300473E+00,-7.15908224559740E-01,4.88707009107834E+00,2.86988305655370E-01,-8.25212489128944E-01,-1.89262711238992E+00,-4.06075611661407E-02,4.26319750252833E+00,-1.65434782272449E+00,3.17676999901775E+00,1.50359116268208E+00,-1.14992927242442E+00,-4.88615825007143E+00,-7.00516130365421E+00,-4.32717151403288E+00,4.52527568008978E+00,-1.08601177371476E+01,6.37029914375064E+00,1.20390596995981E+00,1.12882580729759E+00,-6.99437029684027E+00,-3.93144672101329E-01,-1.82275278432840E-01,-4.35697313420397E+00,-2.95218670325441E+00,-8.77826569596834E+00,-2.22914759916823E+00,2.26455884677547E+00,4.61467216937757E+00,-6.21906626442622E+00,2.95537298880757E+00,2.47701865469523E+00,1.52694014818672E+00,3.84227439922654E-01,-1.48127033434982E+00,-2.19669093521823E+00,-9.04504638085383E+00,-5.89665815765699E-01,7.28138819477039E-01,2.03118652957994E+00,1.87055708565849E+00,1.46244856901689E-01,-1.88082960949757E-01,1.35365902371956E+00,1.12878138876007E+00,
